-0.34757
0.074063
0.13313
0.036261
-0.20369
0.38029
0.14771
-0.22005
-0.25865
-0.11092
-0.3576
-0.37346
-0.31697
0.23084
0.084388
-0.046977
0.24297
0.022194
-0.13869
-0.099559
